qid,brand,description,sitelinks,en_title,n_wikipedias,review_flag,pv_median,trends_score,news_score,wiki_mom,wiki_yoy,wiki_latest,search_mom,search_yoy,news_mom,news_yoy,elig_pv,elig_trends,elig_news,trends_ratio,news_ratio,pv_ratio,sources,attention,breadth,raw,rank,interest_index,tier
Q10443115,Carlings,Norwegian clothing store chain,4.0,,3,,,3.75,,,,,+4%,-4%,0%,0%,False,True,False,0.04719107177086158,0.0,0.0,trends,0.04719107177086158,0.2221510841918355,0.07343507363400766,465,7.5,C
Q307894,2(x)ist,company,9.0,2(X)IST,9,,429.0,0.27,,-27%,-15%,314.0,+130%,+130%,no-data,no-data,True,True,False,0.012662693329286144,0.0,0.06390965899754521,trends+pv,0.027304683520217306,0.33322662628775324,0.0731929749353477,466,7.5,C
Q111283880,Anine Bing,women's fashion brand,1.0,,1,,,7.43,,,,,,,0%,0%,False,True,False,0.06642607842060783,0.0,0.0,trends,0.06642607842060783,0.11107554209591775,0.07312349797190432,467,7.5,C
Q5024439,Calvin Klein Collection,fashion brand,1.0,Calvin Klein Collection,1,,437.0,,,-3%,-25%,362.0,,,0%,0%,True,False,False,0.0,0.0,0.06450280079679592,pv,0.06450280079679592,0.11107554209591775,0.07148871199166419,468,7.3,C
Q18390679,Robert Graham,American luxury men's fashion brand,1.0,Robert Graham (fashion brand),1,,859.0,4.16,,-21%,-30%,714.0,,,no-data,no-data,True,True,False,0.04970394640351113,0.0,0.0904345612918319,trends+pv,0.06134126494303136,0.11107554209591775,0.06880140651596431,469,7.0,C
Q86682767,Sézane,French fashion brand,1.0,,1,,1949.0,1.42,,+39%,+11%,2377.0,,,+2400%,>5000 (breakout),True,True,False,0.029039449498608167,0.0,0.13622090892524996,trends+pv,0.05966272362050583,0.11107554209591775,0.06737464639181762,470,6.9,C
Q28056374,Tezenis,Italian lingerie retailer owned by Calzedonia,3.0,,2,,209.0,,,,,307.0,-40%,-6%,>5000 (breakout),>5000 (breakout),True,False,False,0.0,0.0,0.044607819755568934,pv,0.044607819755568934,0.19238848238838516,0.06677491915049136,471,6.8,C
Q16985816,C. Wonder,American fashion retailer,1.0,C. Wonder,1,,333.0,,,-24%,+2%,337.0,,,0%,0%,True,False,False,0.0,0.0,0.056306686492804854,pv,0.056306686492804854,0.11107554209591775,0.06452201483327179,472,6.6,C
Q11072650,Swear,Taiwanese lingerie brand,3.0,,2,,181.0,,,+40%,-4%,184.0,>5000 (breakout),>5000 (breakout),0%,0%,True,False,False,0.0,0.0,0.041512333014119294,pv,0.041512333014119294,0.19238848238838516,0.06414375542025917,473,6.5,C
Q7456144,Sessions,US apparel company,2.0,Sessions (clothing company),2,,187.0,2.61,,+16%,+28%,192.0,,,0%,0%,True,True,False,0.039369913505090344,0.0,0.042194773258800757,trends+pv,0.04017701629186475,0.15708453807999054,0.05771314456008362,474,5.9,C
Q130705749,Assem,Dutch fashion company,1.0,,1,,,3.75,,,,,+20%,+550%,no-data,no-data,False,True,False,0.04719107177086158,0.0,0.0,trends,0.04719107177086158,0.11107554209591775,0.05677374231962,475,5.8,C
Q11993725,Oleana,Norwegian textile manufacturer,3.0,Oleana (clothing),2,,108.0,,,+3%,-29%,107.0,0%,0%,0%,0%,True,False,False,0.0,0.0,0.03206636501938498,pv,0.03206636501938498,0.19238848238838516,0.056114682624735,476,5.7,C
Q115804691,Volcano,Polish clothing company,1.0,Volcano (brand),1,,216.0,,,-11%,-15%,157.0,0%,>5000 (breakout),0%,0%,True,False,False,0.0,0.0,0.04534868830642043,pv,0.04534868830642043,0.11107554209591775,0.05520771637484502,477,5.6,C
Q5324709,EXR,Korea-based clothing company,3.0,EXR (clothing),3,,93.0,,,+39%,-21%,99.0,+180%,>5000 (breakout),0%,0%,True,False,False,0.0,0.0,0.029756327400071815,pv,0.029756327400071815,0.19238848238838516,0.05415115064831881,478,5.5,C
Q3299151,Matix,American apparel company,3.0,,3,,88.0,,,+42%,-9%,88.0,>5000 (breakout),>5000 (breakout),no-data,no-data,True,False,False,0.0,0.0,0.02894537565717319,pv,0.028945375657173193,0.19238848238838516,0.053461841666854984,479,5.5,C
Q20987378,Barefoot,company,2.0,Barefoot (retailer),2,,128.0,,,+3%,-36%,114.0,+10%,+9%,no-data,no-data,True,False,False,0.0,0.0,0.034909436534811024,pv,0.034909436534811024,0.15708453807999054,0.05323570176658795,480,5.4,C
Q125660181,Kaporal,French fashion brand,1.0,,1,,904.0,0.78,,+12%,-20%,765.0,0%,0%,>5000 (breakout),>5000 (breakout),True,True,False,0.02152244012689041,0.0,0.09277310015136185,trends+pv,0.041879771562453684,0.11107554209591775,0.052259137142473294,481,5.3,C
Q7197417,Piping Hot,Australian surf and street clothing brand,1.0,Piping Hot,1,,184.0,,,+16%,-4%,202.0,>5000 (breakout),>5000 (breakout),0%,0%,True,False,False,0.0,0.0,0.04185494404868286,pv,0.04185494404868286,0.11107554209591775,0.05223803375576809,482,5.3,C
Q125995969,The Attico,Italian fashion label,2.0,The Attico,1,,465.0,0.71,,-6%,-27%,425.0,-20%,-30%,no-data,no-data,True,True,False,0.020533991662390123,0.0,0.06653717082730015,trends+pv,0.033677757138078704,0.15708453807999054,0.05218877427936548,483,5.3,C
Q138486466,Shukr,brand of Islamic clothing,1.0,Shukr (brand),1,,177.0,,,,,130.0,>5000 (breakout),>5000 (breakout),0%,0%,True,False,False,0.0,0.0,0.04105107055304193,pv,0.04105107055304193,0.11107554209591775,0.05155474128447329,484,5.3,C
Q2290173,Sirri,Faroese fashion label,2.0,,1,,,1.49,,,,,>5000 (breakout),>5000 (breakout),0%,0%,False,True,False,0.02974660052185274,0.0,0.0,trends,0.02974660052185274,0.15708453807999054,0.04884729115557341,485,5.0,C
Q7553581,Soffe,American sportswear brand,1.0,Soffe,1,,390.0,1.21,,-2%,-23%,381.0,>5000 (breakout),>5000 (breakout),0%,0%,True,True,False,0.026806301141873125,0.0,0.06093546894560232,trends+pv,0.036557491942938614,0.11107554209591775,0.04773519946588548,486,4.9,C
Q2872152,Australian,Dutch clothing brand,2.0,,2,,74.0,,,-26%,-21%,53.0,-3%,-30%,0%,0%,True,False,False,0.0,0.0,0.026543226563471526,pv,0.026543226563471526,0.15708453807999054,0.04612442329094937,487,4.7,C
Q3439593,Cubus,Norwegian clothing company and store chain,4.0,,3,,,,,,,,+8%,-1%,>5000% (breakout),>5000% (breakout),False,False,False,0.0,0.0,0.0,,,0.2221510841918355,0.03332266262877532,488,3.4,C
Q55748823,garment factory,factory that makes clothes,3.0,,2,,,,,,,,,,no-data,no-data,False,False,False,0.0,0.0,0.0,,,0.19238848238838516,0.02885827235825777,489,2.9,C
Q47155680,Kari,Russian chain of shoe and accessory stores,2.0,,1,,,,,,,,-80%,>5000 (breakout),0%,0%,False,False,False,0.0,0.0,0.0,,,0.15708453807999054,0.02356268071199858,490,2.4,C
Q94776153,PME Legend,Dutch fashion brand,2.0,,1,,,,,,,,,,no-data,no-data,False,False,False,0.0,0.0,0.0,,,0.15708453807999054,0.02356268071199858,491,2.4,C
Q125191429,Ladies,a lingerie brand designed by Triumph in Taiwan for Taiwanese women.,1.0,,0,,,,,,,,,,no-data,no-data,False,False,False,0.0,0.0,0.0,,,0.11107554209591775,0.01666133131438766,492,1.7,C
Q12340378,VILA,Danish clothing store chain,1.0,,1,,,,,,,,+300%,+900%,0%,0%,False,False,False,0.0,0.0,0.0,,,0.11107554209591775,0.01666133131438766,493,1.7,C
Q125705303,Fix,,1.0,,1,,,,,,,,,,0%,0%,False,False,False,0.0,0.0,0.0,,,0.11107554209591775,0.01666133131438766,494,1.7,C
Q131673087,Moose Knuckles,Canadian outdoor clothing company,1.0,,1,,,,,,,,>5000 (breakout),>5000 (breakout),>5000 (breakout),>5000 (breakout),False,False,False,0.0,0.0,0.0,,,0.11107554209591775,0.01666133131438766,495,1.7,C
Q132531889,Alé,ALÉ is APG’s brand,1.0,,0,,,,,,,,>5000 (breakout),>5000 (breakout),no-data,no-data,False,False,False,0.0,0.0,0.0,,,0.11107554209591775,0.01666133131438766,496,1.7,C
Q140069588,Dorko,Hungarian fashion brand,1.0,,1,,,,,,,,,,0%,no-data,False,False,False,0.0,0.0,0.0,,,0.11107554209591775,0.01666133131438766,497,1.7,C
Q5175717,Cotton On,Australian clothing retailer,1.0,,0,,,,,,,,+60%,>5000 (breakout),>5000% (breakout),>5000% (breakout),False,False,False,0.0,0.0,0.0,,,0.11107554209591775,0.01666133131438766,498,1.7,C
Q64852777,Beer,French fashion house founded by Gustave Beer,1.0,,0,,,,,,,,,,0%,0%,False,False,False,0.0,0.0,0.0,,,0.11107554209591775,0.01666133131438766,499,1.7,C
Q124984211,Nude Project,fashion label,0.0,Nude Project,0,,0.0,,,,,0.0,,,,,False,False,False,0.0,0.0,0.0,,,0.0,0.0,500,0.0,C
